name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
H. Kitchen,48.8463990,2.3190925,,,,
Sangeet,48.8320253,2.3443178,Rue de la Glacière,,,"Mo-Sa 12:00-14:30, 18:30-23:00"
Le Monaco,48.8325489,2.3467144,,,,
L'île aux Singes,48.8306704,2.3485796,,+33 9 54 78 26 97,,
Dishny,48.8827391,2.3593305,,,,Mo-Su 07:00-21:00
Plats de Maman,48.8815415,2.3580405,,,,
Ganesha Coffee Shop,48.8809060,2.3580751,,,,
Shalini,48.8822787,2.3588762,,,,
New Pondichery,48.8815054,2.3580226,,,,
Vishnu Café,48.8813749,2.3579541,,,,
Floors,48.8864163,2.3479153,,,,
Kohinoor,48.8915804,2.3366290,,,,
La Souris Verte,48.8916215,2.3361250,,,,
Bistrot à Vin,48.8915952,2.3364661,,,,
La Gentilhommière,48.8532200,2.3426923,Place Saint-André des Arts,,,Mo-Su 08:00-01:00
Chez Barbara,48.8743051,2.3046273,,,,
Kok Ping,48.8730285,2.3001685,,,https://restaurantkokping.fr/,"Mo-Fr,Su 12:00-15:00; Mo-Su 19:00-23:30"
Les Tontons du 8ème,48.8726150,2.3085132,,,,
Bombay Royale,48.8832050,2.3617531,,,,
Le Préau,48.8553697,2.3706003,,,,
Yara,48.8556249,2.3707125,Boulevard Richard-Lenoir,,,
W,48.8594445,2.3529167,,,,Mo-Su 17:00-06:00
4 Pat,48.8591317,2.3536104,Rue Saint-Merri,,,
santa carne,48.8547710,2.3693864,,,,
Au Beurre Salé,48.8485317,2.3720297,Avenue Ledru-Rollin,,,Tu-Sa 12:00-22:30
Le 6 Paul Bert,48.8512913,2.3846401,,,,"Tu 19:30-23:00; We-Sa 12:00-14:00, 19:30-23:00"
Pierre Sang on Gambey,48.8649433,2.3721825,Rue Oberkampf,,,"Mo-Su 12:00-15:00,19:00-23:00"
Kokotte,48.8638646,2.3721728,,,,
L'Acolyte,48.8641035,2.3716585,,,,
Le Beaucé,48.8739692,2.3435445,,,,
La Traversée de Paris,48.8463104,2.3716432,,,,
Le 17.45,48.8906155,2.3455902,,,,"Th-Sa 17:45-01:00; Tu,We 17:45-24:00"
Printemps Sushi,48.8594634,2.3504408,,,,
Sushi Poke Eat Day,48.8594253,2.3504176,,,,
Yasoya,48.8596944,2.3507463,,,,"Mo-Su 12:00-14:00, 18:00-22:00"
Chez Cay,48.8617313,2.3539448,,,,
Cheesers,48.8693251,2.3640707,Rue Yves Toudic,,,Mo-Fr 11:45-22:30
Fourni Palace,48.8705736,2.3619015,,,,
,48.8696520,2.3636671,,,,
Novela,48.8693033,2.3625870,,,,
Philibert,48.8688335,2.3458018,,,,
Baan Lao Thaï,48.8703284,2.3420423,,,,Mo-Fr 11:30-15:30
Shine Garden,48.8703661,2.3463916,,,,
La Piccola Sicilia,48.8850777,2.3783225,,,,
Le Timbaud,48.8658307,2.3705921,,,,
Le Ryss Café,48.8659481,2.3700018,Avenue de la République,,,Mo-Su 07:00-02:00
Au Bon Vivant,48.8849176,2.3789019,,,,
Capri,48.8855374,2.3800532,,,,
Chez Suzette,48.8710872,2.3444600,,,,
Le Dorcia,48.8699249,2.3402179,,,http://ledorcia.fr/,
La Frégate,48.8594125,2.3293427,,,,
L'As du Poulet,48.8292677,2.3193582,,,,
Enclos de La Croix,48.8407230,2.2660512,Boulevard Exelmans,,,"Mo-Fr 12:00-14:00,19:00-22:00"
Le Bistrot à deux Têtes,48.8756987,2.3403004,,,,
Sur les Quais,48.8691873,2.3664852,,,,
Crêperie & Salad Bar,48.8688712,2.3667057,,,,
Le Chiberta,48.8736637,2.2979542,,,,
Villa d'Este,48.8735750,2.2981472,,,,
Chez Toni,48.8719260,2.3102630,,,,
nous,48.8427569,2.3286999,,,,"Mo-We,Su 12:00-15:00,19:00-24:00; Th-Sa 12:00-15:00,19:00-02:00"
Chelsea,48.8619818,2.3506062,,,,
Bigo,48.8618270,2.3436366,Rue Berger,,,
Indiana Café,48.8614893,2.3447073,Rue du Pont Neuf,,,
Honorée,48.8616006,2.3440663,,,,
La famille heureuse,48.8617504,2.3439932,Rue Berger,+33 1 40 28 45 16,,
Le Bistro du Parisien,48.8636317,2.4038600,,,,
Le Petit Chez Soi,48.8306510,2.3334981,,,,
Kakdougui,48.8300357,2.3298105,,,,"Tu-Su 12:00-14:30, 19:00-22:30"
L'Entre-Deux,48.8637696,2.3501522,,,,
Matignon,48.8697198,2.3111950,Avenue Matignon,,,
Caffee Italiano,48.8728409,2.3024068,,,,
Le Tire-Bouchon,48.8739875,2.3072098,,,,
Sushi & Noodles,48.8743483,2.3066355,,,,
L'Ardoise,48.8548528,2.3625713,Rue Saint-Antoine,,,
Piou Piou,48.8688361,2.3593677,,,,
L'Alsacien,48.8691436,2.3577098,,,,
Ata,48.8691197,2.3578735,,,,
Le Fil Rouge,48.8689600,2.3584552,,,,
Mayda,48.8692682,2.3562991,Rue René Boulanger,,,
Chameleon,48.8692312,2.3580329,,,,
Le 10-18,48.8241984,2.3723240,,,,
Le Bistrot,48.8244851,2.3719243,,,,Mo-Fr 12:00-14:00
Côme Pyramides,48.8649211,2.3332049,Rue des Pyramides,,,Mo-Fr 10:00-15:15
Cinq Mars,48.8585762,2.3269412,,,,"Mo-Fr 12:00-14:30, Sa-Su 12:00-15:00, Su-Th 19:30-22:30, Fr-Sa 19:30-23:00"
Les Antiquaires,48.8587025,2.3288305,,,,07:00-02:00
Bretons,48.8648721,2.3757454,,,,
Délice,48.8644622,2.3719799,,,,
Paris Féni,48.8646330,2.3732412,,,,
Aglio e Olio,48.8633548,2.3797353,,,,"Tu-Sa 12:00-14:00,19:00-22:00"
Oxymore,48.8631786,2.3793559,Rue Saint-Maur,,,"Mo-Fr 12:00-15:00, Sa,Su 12:00-16:00, Su-Th 19:00-23:00, Fr,Sa 19:00-23:30"
Arlecchino,48.8644548,2.3719381,,,,
Delhi Bazaar,48.8637889,2.3810867,Rue Servan,+33 1 48 06 78 69,,Mo-Sa 07:00-22:00
El Camino,48.8635931,2.3806295,Rue Guillaume Bertrand,,,Tu-Sa 19:00-23:00
Massale,48.8633985,2.3798393,Rue Guillaume Bertrand,,,"Mo-Fr 12:00-14:00,19:30-22:00"
Madoura,48.8632338,2.3794818,Rue Guillaume Bertrand,,,
L'Événement Gourmet,48.8450821,2.3814682,,,,Mo-Fr 09:30-18:30
Bouchon & Bistro,48.8399332,2.3814668,,,,Mo-Fr 07:30-22:30
Le Tanjia Lounge,48.8388480,2.3877154,,,,"PH,Mo-Su 12:00-02:00"
Les Rendez-Vous Italiens,48.8451080,2.3813725,,+33 6 60 62 81 96,http://les-rdv-italiens.lafourchette.rest/,"Mo-Sa 12:00-15:00, Mo-Su 19:00-23:00"
Gusto,48.8457402,2.3799671,,,,
Café Bharath,48.8837032,2.3600741,,,,
Etoile du Liban,48.8776751,2.3384166,,,,
Rambo,48.8440551,2.3807061,,,,Mo-Fr 12:00-14:00; Fr 20:00-23:00
Le Repaire,48.8430706,2.3836730,,,,"Mo-Fr 07:00-24:00, Sa 08:00-24:00"
Cavalino,48.8432866,2.3832660,Avenue Daumesnil,,,"Mo 11:30-15:00 off; Tu-Fr 11:30-15:00, 19:00-23:00; Sa 11:30-23:00"
Sushi Fleur,48.8452868,2.3790952,,,,
Bistrot du Metro,48.8388350,2.3812001,,,,
Boca Mexa,48.8668830,2.3485533,,,,
Sakura,48.8675989,2.3439920,,,,"18:30-22:15, Mo-Sa 11:30-14:30"
M'sushi,48.8675084,2.3440305,,,,"19:00-22:30, Mo-Fr 12:00-14:30"
La Belle Quille,48.8788275,2.3271308,,,,
Caepus,48.8683026,2.3256832,,,,
Nelly,48.8685365,2.3254094,,,,
Cuizines,48.8684636,2.3254367,,,,
New Balal,48.8732905,2.3351900,,,,
Ha Noi 1988,48.8522699,2.3547676,,,,
Muniyandi Vilas,48.8838575,2.3590700,,+33 1 40 36 13 48,,"Mo-Su 12:00-15:00,18:00-22:30"
Annachi,48.8839295,2.3590810,,,,
Les Princes,48.8389777,2.2554512,,,,
Burger & Waffle,48.8450978,2.3822089,,+33 6 16 72 78 64,http://www.facebook.com/mamajacksonsoulfood,
French Eyes,48.8311618,2.3751930,Place Jean-Michel Basquiat,,,Mo-Sa 10:00-00:00
L'envol,48.8320219,2.3789968,Rue Neuve Tolbiac,,,"Mo-Su 12:00-14:00, 19:00-22:00"
Siam Square,48.8837715,2.3432241,Rue d'Orsel,,,
L'Anvers du Décor,48.8837299,2.3429552,,,,
Café de Luce,48.8835817,2.3417847,,,,
Gloria,48.8836005,2.3422276,,,,
Le Chevaleret,48.8333790,2.3696370,,,,
Sushi Koo,48.8343314,2.3678570,,,,"Mo-Sa 11:00-15:15,18:00-22:30"
Le Trac,48.8279515,2.3795858,Avenue de France,,,
Street Bida,48.8266148,2.3818839,,,,"Mo-Fr 11:30-16:30, Sa 11:30-15:00, Su closed"
Mille et Une Nuits,48.8293770,2.3829863,,,,"Mo-Sa 11:30-14:30,16:00-02:00"
O' Délices,48.8245921,2.3766187,,,,
Brasserie L'Audièrnes,48.8336992,2.3704367,Rue Louise Weiss,,,
Incubateur de Fraicheur,48.8335806,2.3701245,,,,
Nieli,48.8337227,2.3700220,Rue Louise Weiss,,,
Hokkaido8,48.8347669,2.3695324,Rue Louise Weiss,,,
Tekkaba,48.8347111,2.3680593,Boulevard Vincent Auriol,,,
Les Fondus de la Raclette,48.8410701,2.3302330,Boulevard Raspail,,,
Café A,48.8752750,2.3601930,Rue du Faubourg Saint-Martin,,,"Mo-Sa 10:00-02:00, Su 11:00-01:00"
La Pignatta,48.8838923,2.3394676,Rue des Abbesses,,,
Tan'in Bar,48.8572868,2.3732076,,,,
Rampla,48.8554154,2.3739181,,,,
Chez Hanna,48.8577963,2.3582331,,+33 1 42 74 74 99,,
La Cantine du Troquet,48.8514176,2.2922548,,,,Mo-Fr 08:00-23:00;Sa-Su 09:00-23:00
Chez Luigi,48.8496523,2.2952955,,,,
Les Artistes,48.8496214,2.2953917,,,,
Pizza Grenella,48.8493913,2.2976509,,,,
Pizza Hut,48.8472816,2.2981857,,,,"Mo-Fr 11:30-14:30, Mo-Th 18:00-22:30, Fr-Su 18:00-23:00, Sa 11:30-15:00, Su 12:00-15:00"
Sophie la Parisienne,48.8844914,2.3242122,,,,
Café de la Tourelle,48.8524241,2.3429917,,,,
Le Clou de Paris,48.8528661,2.3428813,,,,
Maison de la Lozère,48.8526538,2.3430082,,,,"Tu-Sa 12:15-14:00,19:30-22:00"
New Saigon,48.8194969,2.3648965,,,,
Les Rosiers,48.8563782,2.3611155,,,,
L'As du Fallafel,48.8576118,2.3586694,,,,
La Rose du Désert,48.8576288,2.3583968,Rue des Rosiers,,,
Equinox,48.8577873,2.3580055,Rue des Rosiers,,,
La Droguerie du Marais,48.8578694,2.3580283,Rue des Rosiers,,,
L'Étage,48.8702291,2.3714308,,,,
Bistro Saint-Charles,48.8438178,2.2832533,,+33 1 45 75 99 99,,
Traiteur Convention,48.8426549,2.2848175,,,,
Yamagoya,48.8425369,2.2850575,,,,
Santa Rita,48.8421541,2.2939753,,,,
My Kitch'n,48.8885835,2.3204187,Rue Lemercier,,,Tu-Fr 12:00-15:00; Sa-Su 12:00-17:00
Cantine Voltaire,48.8567492,2.3809179,Rue Richard Lenoir,,,"Mo-Su 10:00-14:30,19:00-22:30"
Rooster,48.8867468,2.3131227,,,,Mo-Fr 12:00-14:00; 19:00-22:00
Les Amateurs,48.8870770,2.3135815,,,,Mo-Sa 08:00-00:00
Le P'tit Musset,48.8866403,2.3132708,,+33 1 42 27 36 78,,
Le Sancerre,48.8870378,2.3126519,,,,
Le Grand Restaurant,48.8701365,2.3192081,,+33 1 53 05 00 00,http://www.jeanfrancoispiege.com,
Tounsia,48.8756262,2.3488315,,,,Mo-Fr 08:00-17:00
Café Léopard,48.8555276,2.3843963,Boulevard Voltaire,,,
Chez Yu,48.8729309,2.3806910,Rue de Belleville,,,"Tu-Th 11:30-15:30,18:00-22:00; Fr-Su 11:30-22:00"
Yokohama,48.8746689,2.3319421,,,,
La Basilicata,48.8432687,2.3065969,,,,
Laouna,48.8462738,2.3052530,,,,
L'Artisan du Burger,48.8625088,2.3482422,Rue Rambuteau,,,"Su-Th 10:30-22:30; Fr,Sa 10:30-23:30"
La Fresque,48.8625379,2.3480954,,+33 1 42 33 17 56,http://www.lafresqueparis.com,"Mo-Sa 12:00-15:30,19:00-24:00"
Le Détour,48.8625575,2.3479520,,,,
Instants de Saveurs,48.8441661,2.3083216,,,,
Makido,48.8877677,2.3898112,Avenue Jean Jaurès,,,Tu-Th 12:00-24:00; Fr 12:00-00:30; Su 15:00-24:00; PH 14:00-24:00
Barrio Meshica - Charonne,48.8559513,2.3864022,Rue Léon Frot,,,
Cho Cantine,48.8751618,2.3513606,,,,
,48.8469667,2.3032763,Boulevard Garibaldi,,,
Barracao,48.8659051,2.3787988,Rue Oberkampf,,,Tu-Su 17:00-02:00
Dersou,48.8513893,2.3745726,,,,"Tu-Sa 19:30-24:00, Sa,Su 12:00-15:00"
Pascade,48.8697633,2.3312541,,,,
Iyō,48.8711019,2.3282297,,,,
La Crêperie,48.8715670,2.3280513,,,,
La Taverne,48.8716018,2.3280558,,,,
Firenze,48.8717901,2.3283005,,,,
Moghol,48.8720480,2.3282979,,,,
Douze – Quinze,48.8724179,2.3281232,,,,
Paris Auber,48.8722134,2.3283316,,,,
San Giorgio,48.8725187,2.3283618,,,,
Il Toscano,48.8681835,2.2918929,,,,
Le Gavroche,48.8704052,2.3401387,Rue Saint-Marc,,,Mo-Sa 07:00-01:00
La Trattoria,48.8823803,2.3237133,,,,"Mo-Th 19:30-24:00; Fr,Sa 19:30-02:00; Su 11:30-17:00,19:00-24:00"
Comptoir Cardinet,48.8917605,2.3184916,,,,
Régis le Caviste,48.8739620,2.3041170,,,,
Yao Yao,48.8738688,2.3066476,,,,
Le Comptoir de l'Artoise,48.8722902,2.3086741,,,,
Le Petit Porte Pot,48.8744341,2.3076435,,,,
La Pivoine Chinoise,48.8745401,2.3078099,,,,
Morny,48.8714208,2.3075344,,,,
Élysées Istanbul,48.8727444,2.3045542,,,,
Bambou &,48.8738162,2.3065277,,,,
Le Carpaccio,48.8720459,2.3036661,,,,
Élysée Boétie,48.8724582,2.3096142,,,,
La Perle de Dalian,48.8587657,2.3813608,Rue Pétion,,,
Pho 9,48.8852247,2.3255576,,,,
Heisenburger,48.8763141,2.2941811,,,,
Can Alegria,48.8818216,2.3368647,Rue Jean-Baptiste Pigalle,,,Mo-Sa 19:00-01:00
La Grange aux Canards,48.8505710,2.3490338,,,,"Tu-Fr,Su 19:00-23:00; Sa 12:00-15:00,19:00-23:00"
Le Partage,48.8507352,2.3491519,,,,
Hébé,48.8507788,2.3491162,Rue Frédéric Sauton,,https://www.heberestaurant.com/,
À mi-chemin,48.8331284,2.3284658,Rue Boulard,,,"We-Sa 12:00-15:00, 19:00-00:00"
Mandoobar,48.8794000,2.3210900,Rue d'Édimbourg,,,Mo-Fr 12:00-15:00; Mo-Fr 19:00-23:00
Pic & Puce,48.8436968,2.4021337,Boulevard de Picpus,,,
Bistrot Le Dellac,48.8721443,2.3462235,,,,
Café de New York,48.8721613,2.3028433,,,,
Class'croute,48.8720253,2.3030206,,+33 1 40 75 06 73,https://www.classcroute.com/,Mo-Fr 09:00-16:00
Dragons Elysées,48.8724278,2.3039382,,,,"12:00-14:30, 19:00-23:30"
Brasserie des Musées,48.8655564,2.2952522,,,,
Waknine,48.8656506,2.2954099,,,,
Café Valentin,48.8657276,2.2955289,,,,
Ancora tu,48.8668404,2.2971101,,,,
Substance,48.8673236,2.2976240,,,,
Maxan,48.8689888,2.2994117,,,,
Tivoli,48.8735380,2.3345217,Rue La Fayette,,,
Gandhi Jis,48.8733336,2.3346541,,,,
Midi 12,48.8733567,2.3347461,,,,
À Côté,48.8734176,2.3350103,,,,
Le Royal 17,48.8870745,2.3230291,,,,
Chez Viola,48.8885365,2.3205147,,,,
Les Puces des Batignolles,48.8880289,2.3210515,,,,
Jinchelin Thai,48.8903550,2.3174553,,+33 9 51 82 07 02,,"Mo-Sa 12:00-15:00,19:00-23:00"
Strobi,48.8842558,2.3262816,,,,
Naoko,48.8842475,2.3261013,,,,
New Susama,48.8844969,2.3258681,,+33 1 40 08 05 80,,"Mo-Su 11:00-15:00, 18:00-23:00"
Le Limousin,48.8272380,2.3739098,,+33 1 45 83 65 63,,Mo-Fr 07:00-24:00; Sa 10:00-24:00
Les 2 Pianos,48.8413749,2.2846430,,+33 1 40 60 21 23,http://www.les2pianos.com/,Mo 12:00-18:00; Tu-We 12:00-00:00; Th-Sa 12:00-02:00; Su 10:00-18:00
Bocamexa,48.8806157,2.3350760,Rue Pierre Fontaine,,,
Il Sole d'Italia,48.8933379,2.3233875,,,,
Viet Pho,48.8936039,2.3239968,,,,"Mo-Su 11:30-14:30,18:30-22:00"
Les Phénomènes,48.8942068,2.3204728,,,,
La Délice,48.8475894,2.2658939,,,,
Le Mouton Blanc,48.8477513,2.2658149,,,,
Phô 121,48.8445995,2.3187172,,,,
Comme chez Maman,48.8875927,2.3180689,,+33 1 42 28 89 53,https://comme-chez-maman.com/,
Arlette,48.8766269,2.3409528,,,,"Tu-Fr 12:00-14:30,19:00-22:00; Sa 12:00-14:30,19:00-22:30"
Chez Gusto,48.8950535,2.3171038,,+33 9 80 67 61 17,http://www.chezgusto.fr/,Mo-Fr 12:00-14:30 19:00-22:30
Pizza King,48.8952880,2.3170086,,,,"Mo-Su 11:00-15:00,18:00-23:00"
Avant Scène,48.8791086,2.3296385,,,,
Kessari,48.8790090,2.3291588,,,,
Lucette Fait des Crêpes,48.8789990,2.3290598,,,,
Sushi Japo,48.8790193,2.3292541,,,,
Trattoria Da Gigi,48.8654171,2.3773704,Rue Saint-Maur,,,
Le Bigado,48.8791268,2.3149988,,,,
Miam,48.8789853,2.3151835,,,,
Suzette,48.8578115,2.3606383,,,,Tu-Su 12:00-23:00
À La Biche Au Bois,48.8480071,2.3710801,Avenue Ledru-Rollin,,,"Mo-Sa 12:00-14:00,19:00-23:00"
La Petite Chaise,48.8538669,2.3274765,Rue de Grenelle,,,"Mo-Su 12:00-14:00, 19:00-23:00"
Restaurant Diyar,48.8910894,2.3310974,,,,
Le Mathusalem,48.8398254,2.2664804,Boulevard Exelmans,,,
La Taquinerie,48.8760344,2.3687964,,,,Tu-Th 18:00-02:00; Fr 12:00-02:00
La Piscine,48.8742722,2.3701255,,,,
Loui's Corner,48.8726764,2.3664341,,+33 9 81 10 62 16,,08:00-01:00
Pirosmani,48.8515551,2.3446132,,,,
Nina Sushi,48.8451259,2.3208317,,,,
La Réclame,48.8738244,2.3509949,,,,"Mo-Fr 11:45-14:30, Mo,Tu,Th 16:30-19:00 open ""épicerie uniquement"""
La Cantine des Pieds Nickelés,48.8646328,2.3503127,,,,
Poulette,48.8634248,2.3503637,,,,
Freddy's BBQ,48.8652116,2.3502483,,,https://freddysbbq.fr,
Le Pas Sage,48.8646959,2.3500774,,,,"Tu-Sa 12:00-14:00, 19:00-22:00"
Le fridge,48.8659359,2.3508645,,,,
Le Blainville,48.8657593,2.3505128,,,,
Fondue 9 蜀九香,48.8660274,2.3509294,,+33 1 42 21 04 79,,
Le Select,48.8471240,2.2951446,,,,
Star King,48.8501612,2.2853693,,+33 1 45 77 69 69,,
Mazar,48.8462784,2.3181382,,,,
,48.8499527,2.2857379,,,,
,48.8500531,2.2855627,,,,
La Bascule,48.8862647,2.3364796,,,,
Yaki Shop,48.8607088,2.3436325,,,,Mo-Sa 11:45-23:30
Enza & Famiglia,48.8609318,2.3437651,,,,
La Cantine des Tsars,48.8610181,2.3438007,,,https://la-cantine-des-tsars.com/,"Mo-Sa 11:45-14:30, 18:45-22:00"
Faggio,48.8815563,2.3466326,,,,"Mo-Fr 17:30-23:00, Sa,Su 17:00-24:00"
Lao Viet,48.8233231,2.3739250,,,,"We-Mo 12:00-15:00,18:30-22:00"
Le Bugatti,48.8435135,2.2979858,,,,
Pizza Hut,48.8296855,2.3512823,,,,"Mo-Fr 12:00-15:00, Mo-Su 19:00-21:00"
Pizza de Vinci,48.8433037,2.3005423,,,,"Tu-Sa 11:45-14:45, Mo-Sa 18:15-22:45"
Benkay,48.8495232,2.2827594,,+33 1 40 58 21 26,http://www.restaurant-benkay.com/,
Artgens,48.8460903,2.2791309,,+33145716346,https://artgens.simplybook.it,Mo-Sa 12:00-15:00
La Pieta,48.8460759,2.2786183,,,,"Mo-Su 12:00-15:30,18:30-23:00"
Divin'Art,48.8662514,2.3574639,,,,
Sushi Yaki,48.8664412,2.3609360,,,,
Auciel République,48.8681321,2.3598907,Boulevard Saint-Martin,,,
L'Attirail Café,48.8688052,2.3579307,,,,
Aux 3 Eléphants,48.8647975,2.3479339,,+33 1 42 21 16 65,https://m.facebook.com/pages/Les-3-Elephants-restaurant-tha%C3%AF/168278436534711,
Le Chardon,48.8710534,2.3579338,,,,
Pasta et Basta,48.8256470,2.3650793,,,,"Mo-Fr 12:00-14:30, Th,Fr 19:00-22:30"
La Cerisaie,48.8418322,2.3235704,,,,
Ménélik,48.8906944,2.3205117,Rue Sauffroy,+33 1 46 27 00 82,https://menelikrestaurant.com/,"Mo-Su 12:00-16:00,18:00-02:00"
La grange de reuilly,48.8392847,2.3896715,Boulevard de Reuilly,,,
Fraulino,48.8438400,2.3882657,Rue Montgallet,,,"Tu-Fr 12:00-14:30,19:00-22:30; Mo,Sa 19:00-22:30"
Les ZaZous,48.8446335,2.3208944,,,,
Lac Tana,48.8474829,2.2946058,,,,
La Table d'Aki,48.8510843,2.3194279,,,,
La Cerise sur la Pizza,48.8677610,2.3780632,Rue Jean-Pierre Timbaud,,,"Mo-Su 12:00-14:30,19:00-22:30"
Lounge-bar 357,48.8881337,2.3110182,,,,
Au Petit Marguery,48.8367669,2.3498874,,+33 1 43 31 58 59,http://petitmarguery-rivegauche.com/,"Mo-Su 12:00-14:30,19:15-22:15"
Le Bistro Viet,48.8235802,2.3717019,Boulevard Masséna,,,"Mo-Su 12:00-15:00, Mo-Su 18:30-22:30, Tu closed"
I.Izakaya,48.8853834,2.3255491,,,,"Mo-Sa 12:00-14:30,19:30-23:00"
Les Paresseux,48.8846916,2.3245056,,,,"Mo 18:00-24:00; Tu-Sa 00:00-01:00,18:00-24:00; Su 00:00-01:00"
Kheak & Véro,48.8793113,2.3663926,Rue Alexandre Parodi,,,
Les Bledards,48.8786653,2.3660730,,,http://qrco.de/bcG42o,
Le Vaillant,48.8783642,2.3658261,,+33 6 09 83 64 85,https://lebobar.business.site/,
Canal Sushi,48.8779288,2.3654673,,,,Mo-Sa 18:00-22:30; Su 11:30-22:30
Le Daily Syrien Veggie,48.8729985,2.3546816,,+33 9 72 87 28 96,,
Anatolia Village,48.8726487,2.3551512,,,,
LOL,48.8731218,2.3547705,,,,"Mo-Su 00:00-02:00,09:00-24:00"
La Quincaillerie,48.8731955,2.3548125,,,,"Mo-Su 00:00-02:00,10:30-24:00"
Le Mondial,48.8728886,2.3546171,,,,"Mo-Fr 00:00-02:00,08:00-24:00; Sa,Su 00:00-02:00,10:00-24:00"
Mamie,48.8729579,2.3543441,Rue du Faubourg Saint-Denis,,,Mo-Su 08:00-02:00
Soban Bento,48.8749082,2.3509012,,,,
Natives,48.8750083,2.3509343,,,,
Amici Mei,48.8582601,2.3692830,,,,
Chez Ann,48.8714688,2.3503821,,,,"Mo-Sa 12:00-15:00,19:00-22:00"
Pic Nic,48.8715204,2.3507277,,+33 1 47 70 43 35,,
Pizza Grill Istambul,48.8726444,2.3544304,,,,Mo-Su 12:00-23:30
Wan Li,48.8731859,2.3534545,,,,Mo-Sa 12:00-22:00
Franquette,48.8855213,2.3257779,,,,
Street Bangkok Local Food,48.8777657,2.3651821,,,,Mo-Su 12:00-22:30
Le Robinet d'Or,48.8780983,2.3647794,Rue Eugène Varlin,+33 1 44651450,http://lerobinetdor.com,
Le Marly,48.8662951,2.3245375,,,,
Andiamo,48.8654726,2.3271180,,,,
Le First,48.8654911,2.3272159,,,,
Self Service Food,48.8643589,2.3305158,,,,
Délices de France,48.8641580,2.3311344,,,,
La Cure Gourmande,48.8641231,2.3312528,,,,
Le Carrousel,48.8639860,2.3316666,,,,
L'étoile de Rivoli,48.8612647,2.3401260,,,,
Sogenes Restaurateur,48.8655852,2.3086932,,,,
Le Chinois Gourmet,48.8552588,2.3614944,,,,Mo-Su 11:00-23:30
Maxim's,48.8674415,2.3223225,,,,
Minim's,48.8675528,2.3224013,,,,
Café Ginger (fermé définitivement),48.8529091,2.3673595,Rue Jacques Cœur,+33 1 42 72 43 83,,Mo-Su 12:30-15:00
Pho ＆Poké House,48.8614531,2.3420652,,,,
Chiyoda,48.8615785,2.3421005,,,,"Mo-Sa 11:30-15:00,18:30-23:00; Su 18:30-23:00"
Yam'Tcha,48.8614860,2.3419063,,,,"We-Fr 12:00-13:00,19:30-21:00; Tu,Sa 19:30-21:00"
Pizza Ozkian,48.8617026,2.3407696,,,,"Mo-Fr 12:00-14:30,18:00-22:00; Sa,Su 12:00-22:00"
Maison blanche Mako,48.8656626,2.3032208,,,,
Milo,48.8611874,2.3443918,,,https://milo-restaurant-paris.fr/fr,
Royale d'Asie,48.8615883,2.3420415,,,,
La Régalade,48.8616064,2.3419687,,,,"Tu-Th 12:00-14:30,19:00-22:00; Fr,Sa 12:00-14:30,19:00-23:00"
La Table,48.8616533,2.3417835,Rue Saint-Honoré,,,
Laouz Paris,48.8618562,2.3408867,,,,"PH,Mo-Su 11:00-20:00"
Autour du Yangtse,48.8619983,2.3402868,,,,"12:00-15:00,18:30-21:30; Tu off; Fr,Sa 12:00-15:00,18:30-22:00"
"Eggs, Milk & Flour",48.8620494,2.3401144,,,,Tu-Sa 12:00-18:00
Chez Claude,48.8622617,2.3394808,,,,
Enza & Famiglia,48.8626834,2.3379144,,,,
Café Ragueneau,48.8627381,2.3378044,,,,
Le Royal,48.8637791,2.3345777,,,,
Nodaiwa,48.8643879,2.3332473,,,https://www.nodaiwa.com/,"Mo-Sa 12:00-14:30, 19:00-22:00"
Sapporo,48.8644638,2.3331266,,+33 1 40 15 98 66,,
Kinn Khao,48.8645485,2.3330032,,,,
L'Antenne Restaurant,48.8678829,2.3046886,,,,
Haochi,48.8751408,2.3047194,,,,
Sushi 2007,48.8752042,2.3045252,,,,
Chabrot,48.8752254,2.3044380,,,,
Pegast,48.8761426,2.3024061,,,,
Pley Mersea,48.8756604,2.3040049,,,,
La Marée,48.8773450,2.3005073,,,,
Rosie,48.8521994,2.3730393,Rue du Faubourg Saint-Antoine,,,
L'Alsacien,48.8583231,2.3505490,Rue Saint-Bon,,,
Aux Bonnes Grillades,48.8900249,2.3610138,,,,
Carette,48.8563455,2.3654726,Place des Vosges,,,
East Mamma,48.8510162,2.3777506,Rue du Faubourg Saint-Antoine,,,"Mo-We 12:00-14:30, 18:45-22:45; Th-Fr 12:00-14:30, 18:45-23:00; Sa 12:00-15:30, 22:45-23:00; Su 12:00-15:30, 18:45-22:45"
Le Petit Indien,48.8919877,2.3186933,,,,
Joy In Food,48.8843530,2.3234810,,+33 1 43 87 96 79,,Mo-Fr 12:00-14:30
Monsieur Baba,48.8726447,2.3541453,,,,
Sushi Rome,48.8844479,2.3233681,,,,
Bistrot Tokyo,48.8743238,2.3584273,,,,
Le Bistrot Lorrain,48.8762887,2.3566090,,,,
Le Bosphore,48.8761725,2.3573018,,,,
Gioia,48.8312055,2.3198919,,,,
Le Régent,48.8758287,2.3441556,Rue La Fayette,,,Mo-Su 12:00-02:00
Comme Chai Toi,48.8517627,2.3492957,Quai de Montebello,,,
La Fée Verte,48.8567486,2.3780515,Rue de la Roquette,,,
