name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
The Houise of Spice,50.6279132,-1.1794878,High Street,+44 1983 865999,https://www.thehouseofspice.co.uk/,Mo-Su 17:00-22:00
China Red,53.1715375,-1.1962785,,,,
Brasserie Blanc,50.8367255,-0.7736593,Church Square,,,
ＨＩＬＬＳ,51.9608879,-3.3750721,Hay Road,,,Tu-Th 10:00-22:00; Fr-Sa 10:00-00:00; Su 10:00-16:00
Spice of India,57.4439261,-3.1279466,Church Street,,,
Grill on the bridge,55.9446165,-4.5730510,,,,
Stables,56.0014010,-4.5718891,Carrochan Road,,,
Pho Bowl,53.4427932,-2.2808089,Wilbraham Road,,,
The Creameries,53.4426503,-2.2714173,Wilbraham Road,,,
Darbar,50.8490458,-0.9376303,North Street,,,Su-Th 17:30-22:00; Mo-Su 12:00-14:00; Fr-Sa 17:30-22:30
Grain & Grill Restaurant,54.6629128,-6.2191391,Antrim Road,,,Mo-Su 09:00-21:00
Grain & Grill Bar & Restaurant,54.5947308,-5.9326747,Brunswick Street,,,"Mo-Fr 07:00-21:30, Sa-Su 12:00-21:30"
Zzetta Pizza,51.5169773,0.0112692,Barking Road,,,
Grain & Grill Restaurant,54.9959461,-7.3230218,Butcher Street,,,Mo-Su 17:00-22:00
Cosy Corner,52.1483858,-3.4035573,High Street,,,
Julia & Sofia’s,54.6538624,-1.4518370,Church View,,,
North Harbour Bistro,57.8733568,-6.6991381,,,,"Mo, Th-Fr 12:00-20:45; Tu, Sa 17:00-20:45; We, Su off"
Dalloway Terrace,51.5172283,-0.1291801,Great Russell Street,,,Mo-Su 08:00-22:30
Ziggy's,56.3422869,-2.7989143,,,,
Sainsbury's Cafe,52.5038076,-2.0175303,,,,
The Bay View Restaurant & Bar,53.4164264,-4.4414824,,,,
Kong's Chinese Restaurant,51.5274282,0.4586675,,,,
Shapla Spice Lounge,52.4754891,-2.0415980,,,,
Coral Beach,50.7853566,-0.6638848,,,,
The Deck,50.7852963,-0.6643663,,,,
Yacht Club,50.7847305,-0.6643572,,,,
Ocean Drive,50.7848483,-0.6636577,,,,
Coast,50.7847851,-0.6640165,,,,
Top Joe's Pizzaria,51.7982788,-4.7437140,High Street,,,
The Script,54.8948377,-2.9365389,,,,
Flat Earth,51.5341865,-0.0571002,Cambridge Heath Road,,,Mo off; Tu-Fr 08:00-22:00; Sa 12:00-22:00; Su 12:00-20:00
Smokestak,51.5236575,-0.0728330,Sclater Street,,,
Comptoir Libanais,53.7966603,-1.5439788,Albion Street,,,
Cantinho Do Aziz,53.7941397,-1.5464678,Sovereign Place,,,
Olive Tree Brasserie,53.7584864,-2.6981360,Lancaster Road,,,
,52.7072227,-2.7519552,,,,
West Park Lounge,53.8328821,-1.5927011,Otley Road,,,
Bon Bori,51.5042400,-0.1034787,Scoresby Street,,,
Pizza Hut,52.4093379,0.2514075,Ely Leisure Village,,,
Arbuckles,52.4101888,0.2514352,Ely Leisure Village,,,Mo-Su 09:00-22:30
Frankie & Benny's,52.4101936,0.2517118,,,,
Babu's Indian,54.3737951,-6.3596064,,,,
Linen Tea Rooms,54.3724400,-6.3597757,,,,
Pot Belly,54.3769777,-6.3336926,,,,
Boot Room Sports Cafe,53.4301361,-2.9617098,,,,
Yeotown,51.5191942,-0.1548474,,,,
Teng Huang Palace,56.0050273,-3.7840967,Grahams Road,,,
Tres Corazones,51.7618556,-0.7448441,Pound Street,,,
Lucca,51.7624308,-0.7431637,High Street,,,
Best Kebab - FIsh and Chips,53.4048970,-2.9775615,,,,
Cravings,53.4040715,-2.9740920,Mount Pleasant,,,
Burger & Lobster,51.5017550,-0.1598077,Knightsbridge,,,Mo-Sa 12:00-22:30; Su 12:00-22:00
Tiwa 'N' Tiwa,51.4731458,-0.0714606,Peckham High Street,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:00
Taste of the underground,53.4038889,-2.9718699,Mount Pleasant,,,
Damas,53.4028830,-2.9759397,,,,
Cafe Porto,53.4024970,-2.9732171,,,,
Smoky Grill,53.4046547,-2.9768655,,,,
Röski,53.4024317,-2.9732407,,,,
Malaga Tapas,55.8456928,-4.2742972,St Andrew's Road,,,
eh15,55.9436992,-3.0984078,Milton Road East,,,Tu-Fr 12:15-12:45; Tu 6:15; We-Th 6:15 -6:45
Thai Lanna,54.3493478,-6.2699578,,,,
Sintons at the Bridge,54.3302923,-6.3661232,,,,
Trout Restaurant,54.6633975,-3.3687499,,,,
Pinchos Tapas Bar,52.4820913,-1.9007957,Edmund Street,,,
Francescos,51.5723595,-0.7768375,Spittal Street,,,
Arman,51.5815316,-0.4992090,Broadway,,,
Blue SapphireThai Cuisine,53.4568301,-2.1143456,,,,
Aashiana,53.4566334,-2.1142137,,,,
Salus,53.4563215,-2.1151920,,,,
San Remo,53.4562857,-2.1173899,,,,
Orange Tree,53.4563001,-2.1165785,,,,
Dangote,53.8079133,-1.5115361,Compton Road,,,
Philpotts,53.7980211,-1.5516874,St Paul's Street,,,
Wolf Italian Street Food,53.7979752,-1.5501317,St Paul's Street,,,
Nando's,53.4577407,-2.1192585,,,,
Pitch Diner,51.5094661,-3.5822149,Tondu Road,,,
Print Yard,54.8932372,-2.9342283,Old Post Office Court,,,
Aya Court,51.4091339,-0.6248458,,,,
Ascot Spices,51.4108271,-0.6744662,,,,
Salkaara,51.5067836,-3.2285204,Station Road,,,"Mo-Su 12:00-14:00, 17:00-23:00"
Elmet Kitchen,53.7964385,-1.2512902,,,,
Saffron,53.7956755,-1.2511895,,,,
4 Pillars,52.1558355,-0.7012721,High Street,,,
Jade Garden,52.1555236,-0.7013163,High Street,,,
Old Shanghai,52.1542362,-0.7019767,High Street,,,
Bundobust,53.4809029,-2.2345794,Piccadilly,,http://bundobust.com/Manchester/,
ASK Italian,51.6287654,-0.7488871,High Street,,,
The Vanilla Pod,51.6298062,-0.7522998,,,,
Spicy Touch,51.6297312,-0.7476027,Castle Street,,,
Wok Express,51.6294734,-0.7475531,Crendon Street,,,
Tuckin Fish and Chips,51.6312188,-0.7530369,,,,
Bill's,51.6304992,-0.7557590,Newlands Meadow,,,
Rosso Ristorante & Bar,53.4808071,-2.2418397,Spring Gardens,,,
The Little Coffee Pot,52.1527186,-0.7020585,Market Place,,,
Electric Pavilion,52.2369043,-0.8978426,Gold Street,,,
Npton Town & County Club,52.2368099,-0.8962226,George Row,,,
Bay of Bengal,50.7917452,-0.9768427,Elm Grove,,,"Su, Tu-Th 17:00-23:00; Fr-Sa 17:00-23:30"
Niyom Thai,50.7914209,-0.9904198,Station Road,,,
Haute Dolci,53.7997780,-1.5461326,The Headrow,,,
Prezzo,53.7997463,-1.5456498,The Headrow,,,
Estabulo,53.7999855,-1.5463686,The Headrow,,,
La Botega Milanese,53.7998699,-1.5457396,The Headrow,,,
Frankie & Benny's,53.7998556,-1.5455411,The Headrow,,,
,53.4853771,-2.2348729,,,,
,53.4854314,-2.2347334,,,,
,53.4854266,-2.2349775,,,,
,53.4854697,-2.2350740,,,,
Food@Bexley,53.8056183,-1.5223065,Beckett Street,,,
Food@Gledhow,53.8079400,-1.5211568,Beckett Street,,,
Shears Yard,53.7951663,-1.5382737,Wharf Street,,,
7Bone Burger Co,52.2375819,-0.8922489,St Giles Street,,,
Iberica,53.4801809,-2.2513606,The Avenue,,,
Tootoomoo,51.5463589,-0.1006700,St. Paul's Road,,https://www.tootoomoo.co.uk/islington,
Antica Roma Ristorante,51.4382684,-2.0054788,High Street,,,"Mo-Sa 12:00-14:30,17:00-22:30; Su 12:00-21:30"
Hoshiya,51.3369761,-0.5049840,,,,
Bombay Bustle,51.5129193,-0.1421196,Maddox Street,,,
Refuel,51.4577659,-0.9654045,,,,"Mo-Fr 08:00-10:00,12:00-14:00"
Haftsin Persian Grill House,53.8028289,-1.5659447,Burley Road,,,
Manjaros,53.8020710,-1.5644668,Burley Road,,,
German Doner Kebab,51.4564979,-0.9751162,,,,
Ashanti Bar and Grill House,52.2404702,-0.8858827,Wellingborough Road,,,
Zizuo Lounge,52.2404259,-0.8860771,Wellingborough Road,,,
alcombe tandoori,51.1973392,-3.4676215,Alcombe Road,,,
,51.5133164,-0.1416412,Maddox Street,,,
Pizza Punks,53.7974873,-1.5453789,Bond Street,,,
Fatto a Mano,50.8268231,-0.1383906,Gloucester Road,,,Mo-Th 12:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-21:30
,51.4707801,-0.1709129,,,,
Casalingo,50.8234340,-0.1511645,Preston Street,,,
Sushimania,50.8214480,-0.1433222,Middle Street,,,
Franco Manca,50.8243277,-0.1394059,Regent Street,,francomanca.co.uk,
La Choza,50.8269590,-0.1394232,Gloucester Road,,,
Studio One Restaurant & Bar,52.9195777,-1.4733905,,,,
Oishii Asian Takeaway,54.9778942,-1.6145246,,,,
Spokes,52.9500454,-1.1861725,,,,Mo-Fr 07:00-16:00
World Dorado Steakhouse,52.2414524,-0.8798584,Wellingborough Road,,,
Royal Thai,52.2413465,-0.8807650,Wellingborough Road,,,
Kerala Hut,52.2417875,-0.8789720,Wellingborough Road,,,
Heavenly Desserts,52.2421012,-0.8769080,Wellingborough Road,,,
Gianbiaz,52.2421036,-0.8753094,Wellingborough Road,,,
Black Roe,51.5124622,-0.1422950,Mill Street,,,
Tokimeite,51.5119693,-0.1424438,Conduit Street,,,
Haycock and Tailbar Associates,52.2366153,-0.8927404,Derngate,,,
Steve's Fishbar & Diner,52.8972499,-1.4301545,London Road,,,
Cottage Restaurant,56.2305537,-5.0733256,,,,
The Botanical Brasserie,51.4796890,-0.2900815,,,,
#ashtag Justin Chef,52.2405368,-0.8856574,Wellingborough Road,,,
The Mowchak,51.6568176,-0.8929610,,,,
Stokenchurch Fish And Chips,51.6606720,-0.9028249,,,,
Solo Restaurant & Bar,54.5973000,-5.9326617,Wellington Place,,,
Taj Mahal,55.9611411,-4.8208612,,,,
Manchester House,53.4810915,-2.2508128,,,,
Proud At Stanmer,50.8692605,-0.1020731,Stanmer Park,,,
Karmana Vegetarian/Vegan Cuisine,52.2588676,-0.8639637,Broadmead Avenue,,,
Harlies Burgers & Shakes,53.7957065,-1.5396255,Crown Street,,,
Lexington @ Virgin Active,52.1983091,-0.8998543,Windingbrook Lane,,,
Lucia,53.9608433,-1.0818336,Grape Lane,,,
Tsukiji Sushi,51.5112652,-0.1428920,,,,
Ponte Vecchio,52.0541439,-2.7186620,,,,Tu-Sa 18:00-11:30; Su-Mo 00:00-24:00
Nazmin's,51.4407667,-0.1871377,Garratt Lane,,,
Marina,51.4405602,-0.1870881,Garratt Lane,,,
Donburi & Co,51.4408684,-0.1871635,Garratt Lane,,,
House of Steak,53.6394915,-2.6477007,Moor Road,,,Mo-Th 17:00-22:30;Fr 17:00-23:00; Sa 16:00-23:00;Su 12:00-21:30
Potterspury House,52.0782268,-0.8906275,Poundfield Road,,,
Sapori D'Italia Restaurant,53.4560460,-2.1188559,,,,
Blue Ocean,53.4560468,-2.1187433,,,,
Smokies,53.4560843,-2.1142104,,,,
Bo tree,54.5846907,-5.9283241,,,,
KBK,53.4832894,-2.2296521,Great Ancoats Street,,https://www.kbk.co.uk/,Mo-Sa 11:00-21:00
Ristorante Frescobaldi,51.5123491,-0.1410360,New Burlington Place,,,
Friars Wynd,56.1192330,-3.9380570,,,,
The Shore,56.0130310,-3.4050720,St Margaret's Head,,,Mo-Su 11:00-22:00
Sweet Diner,53.4561536,-2.1104843,,,,
The Crossbow,50.6631941,-4.7513750,,,,
Sakagura,51.5110250,-0.1394127,Heddon Street,,,
Magpie,51.5111351,-0.1395147,Heddon Street,,,
Sabor,51.5113855,-0.1396714,Heddon Street,,,
Chicken Union,56.1192025,-3.9380837,,,,
Adaab,53.8347858,-1.7780946,Commercial Street,,,"Su 17:00-00:30; Tu-Th 17:00-00:30; Fr, Sa 17:00-02:30"
Tongdam,51.0396889,-3.5505192,High Street,,,
Mr. Rice,55.7342988,-3.8403864,Kirkton Street,,,Mo-Su 16:30-23:00
Bun Mese,53.8010809,-1.5531626,Great George Street,,,
Georges Great British Kitchen,53.7996821,-1.5457168,The Headrow,,,
Cornmill Hotel and Osteria Restaurant,53.7515231,-0.3163270,,,,
Desborough Indoor Bowls Club Canteen,52.4418216,-0.8193961,High Street,,,
Dolphin,50.7798684,-0.9518803,Sandy Point Road,,,Summer and Winter opening hours are different.
Morrisons Supermarkets Plc (canteen),52.3694878,-0.6915057,Altendiez Way,,,
Brigadiers,51.5126188,-0.0917820,Bloomberg Arcade,,,
Ekte,51.5124503,-0.0919606,Bloomberg Arcade,,,Mo-Fr 07:00-22:30; Sa 10:00-22:30; Su 10:00-16:00
Exotic Dining,52.4011964,-0.7256636,Newland Street,,,
Nanna Moon's,50.6068254,-2.4551356,,,,
Eagle House Hotel,50.6380330,-4.3624356,,,,
The Riverbank Restaurant,54.9565770,-4.4817538,Goods Lane,,,
Top Friars,51.8174230,-0.8127087,Buckingham Street,,,
The Grill,51.8178005,-0.8135073,,,,
Golden Bengali,51.8181461,-0.8136092,Buckingham Street,,,
Peking Inn,51.8184151,-0.8134013,,,,
Prezzo,51.8184321,-0.8134188,,,,
Pizza Hut,51.8186361,-0.8136468,,,,
El Halal,51.8162087,-0.8068165,High Street,+441296484454,,"Mo-Fr 17:00-23:00; Sa-Su 12:00-14:00, 17:00-23:00"
Bucks Balti House,51.8161448,-0.8064745,,,,
The Kashmir Gardens,51.8160586,-0.8060347,,,,
PizzaExpress,51.8179583,-0.8136312,,,,
Simply Thai,51.8197935,-0.8153501,,,,
Bon Appetit,51.8169379,-0.8092726,,,,
Nando's,51.3459464,-2.9787585,Central Walk,,,
PizzaExpress,51.3458435,-2.9787459,Dolphin Square,,,"Mo-Sa 11:30-23:00, Su 11:30-22:30"
Prezzo,51.3457030,-2.9787332,Central Wak,,,Mo-Su 12:00-23:30
Le Petit Bretagne,51.5467719,-0.0754473,Kingsland High Street,,,Su-Th 08:00-22:00; Fr-Sa 08:00-22:30
The Boathouse,51.4543412,0.1218796,,,,
The Chubby Cherub,54.5971316,-5.9277647,Upper Arthur Street,,,
"The Bay Tree Vintage Tea Room,,Restaurant",52.6599634,-3.1470860,Church Street,,,
The silver fish / takeaway,52.6588086,-3.1474157,Berriew Street,,,
Murger Han,51.5093756,-0.1379554,Sackville Street,,,
Shadwell Tandoori,53.8571891,-1.5010279,Wike Ridge Lane,,,
Prince of India,51.7634933,-0.7413076,Aylesbury Road,,,
Istanbul,51.7617859,-0.7442138,High Street,,,
Restaurant Yoshino,51.5093488,-0.1371041,Piccadilly Place,,,
Piazza Restaurant,53.9475638,-1.0280942,,,,"Mo-Fr 11:30-14:30,17:00-19:30"
Coya,51.5148639,-0.0872406,Throgmorton Street,,,
The Time & Plaice,52.7096318,-1.1372537,,,,
Jungle Bird,52.4763031,-1.9015923,Suffolk Street Queensway,,,
Shapla Peri Peri,51.5468380,0.0060754,Leytonstone Road,+44 7479 788292,,
Amalfi,53.6977921,-2.4697761,Duckworth Street,,,
Mandarin,52.0510868,1.2007881,Foxhall Road,,,"Fr-Sa 17:00-23:00, Su-Th 17:00-22:30"
Côte Brasserie,52.2446467,0.7133984,Abbeygate Street,,,
Little Lanka,53.4000125,-2.1550832,Wellington Road South,,,
Cinnamon @ Home,57.5376122,-2.4628110,High Street,,,"Mo-Su 12:00-14:00,17:00-23:00"
Bella Italia,52.8046729,-1.6312601,Guild Street,,,
Nando's,52.8045992,-1.6309999,Guild Street,,,
Sam's Chop House,53.4817126,-2.2435451,Chapel Walks,,,
Cactus Grill,51.3596729,-0.1496410,Woodcote Road,,,
,51.2295317,-3.8344592,,,,
Moon Light Tandori,57.5376885,-2.4569812,,,,
Minh's Restaurant,52.4024253,-1.9687314,,,,
Indochine,51.5124554,-0.0928454,Queen Victoria Street,,,
Sweetings,51.5124815,-0.0927123,Queen Victoria Street,,,Mo-Fr 11:30-14:00
Byrne's Pie & Eel House,51.3599585,-0.1493654,Ross Parade,,,
The Angel,52.3672714,-2.7186863,Broad Street,,,
Giggling Squid,51.8949500,-2.0830606,Montpellier Street,,,Mo-Th 12:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-21:30
The Kirkmichael Hotel,56.7236111,-3.5039589,,,,
Alchemilla,55.8651344,-4.2851140,Argyle Street,,,Mo-Su 12:00-24:00
Monty’s,53.9593425,-1.0799926,Shambles,,,
Elaichi Tandoori,51.6166692,-0.7824487,Cressex Road,,,
Season,52.9571513,0.8520385,,,,
BBs,53.3793901,-1.4769780,Devonshire Street,,,Tu-Sa 16:00-22:30
The Old Counting House,52.2210871,0.9653410,Old Street,,,
Astral Café,51.4946789,-0.1324358,Regency Place,,,
The Island Restaurant,55.2930267,-6.1944957,,,,
The Lantern,52.6604440,-3.1502888,"8, High street, Welshpool, Powys",,,
Baekdu,53.4078722,-2.1593982,Lord Street,,,
China Diner,51.6104209,-0.6453274,The Highway,,,
The Old Bengal,51.6012163,-0.6401816,,,,
Leigh House,51.6015854,-0.6387211,Wycombe End,,,
Brasserie Blanc,51.6022386,-0.6340262,London End,,,
Nuad Thai,51.6020244,-0.6338087,,,,
Achimi,51.6020485,-0.6336813,,,,"Mo-Fr 12:00-15:00,17:00-22:00; Sa,Su 13:00-21:00"
The Greyhound,51.6002684,-0.6356862,Windsor End,,,
Prelibato,51.6010964,-0.6360671,Windsor End,,,
Thai Sense,51.6127120,-0.6464808,Warwick Road,,,
Jasmine,51.6129452,-0.6478836,,,,
Spice Merchant,51.6022214,-0.6344987,,,,
Giggling Squid,51.6018311,-0.6351391,London End,,,
Polish'd,51.6017495,-0.6355575,,,,
PizzaExpress,51.6016828,-0.6359142,London End,,,
The Old Town Friar,51.6020039,-0.6364077,,,,
Basmati,51.6028082,-0.6381123,Aylesbury End,,,
Riwaz,51.6027432,-0.6380935,Aylesbury End,,,
Prime,51.6103318,-0.6442478,Maxwell Road,,,
Sajna,51.6100678,-0.6454481,Burkes Court,,,
The Cape,51.6108248,-0.6461388,Burkes Parade,,,
Amanos,53.8495045,-1.8389358,Main Street,,,
Valentino's,53.8495900,-1.8390035,Main Street,,,
Master Chef,52.0446659,1.1720489,Cliff Lane,,,"Mo-Th 17:00-23:00; Fr-Su 17:00-23:00, 12:00-14:00"
Isolabella,51.5198728,-0.1174863,Red Lion Street,,,
Taj Mahal Restaurant,51.2063994,-3.4754348,The Avenue,,,
Barrafina,51.5144391,-0.1328456,Dean Street,,,
Toms Fish Bar,51.2053895,-3.4766096,Summerland Road,,,
Kaya,51.4530386,-0.1042652,Dulwich Road,,,
Little Ochi,51.4529342,-0.1038884,Dulwich Road,,,
Golden House Restaurant,51.2060927,-3.4789243,Holloway Street,,,
The Bistro,51.2060096,-3.4788948,Holloway Street,,,
Jenny's Cafe,51.2059222,-3.4764124,The Avenue,,,
Pizzeria Francesca,54.9913155,-1.5979659,Manor House Road,,,
Caspian Turkish Restaurant,54.9915326,-1.5989831,Manor House Road,,,
MNKY HSE,51.5081363,-0.1417501,Dover Street,,,
Romna Gate,51.6324220,-0.1268627,The Broadway,,,"Su-Th 17:30-23:00; Fr,Sa 17:30-23:30"
The Corner,55.1254133,-6.0424319,Main Street,,,
St James Street South Bar + Grill,54.5955206,-5.9310880,James Street South,,,
Shahi Pakwaan,51.5818863,-0.1578669,,,,
Theatrix,52.4801268,-1.9020973,Colmore Row,,,
Salt Seafood Kitchen,58.0087373,-5.3258401,Badenscallie,,,
Gatley Tikka Masala,53.3927513,-2.2347289,Gatley Road,+44 161 904 9909;+44 161 491 2456,http://gatleytikkamasala.com/,
La Chouette,51.7877640,-0.8964345,,,,
,51.5082498,-0.1431367,Berkeley Street,,,
Hathaways,51.1822442,-3.4464549,West Street,,,
Reeves Restaurant,51.1841508,-3.4440207,High Street,,,
Six Restaurant,54.9693346,-1.5975355,"Baltic Contempy Arts Center, S Shore Road",,,
Nobu,51.5084143,-0.1432995,Berkeley Street,,,
Park Chinois,51.5086434,-0.1436037,Berkeley Street,,,
Penny Blue,54.8925599,-2.9322875,Warwick Road,,,
Ti Amo,56.3197316,-3.0122148,Bonnygate,,,
Lantana,51.5049005,-0.0942771,Southwark Street,,,Mo-Fr 07:30-22:30; Sa 09:00-22:30
Cavendish Canteen,52.2092250,0.0917493,J J Thomson Avenue,,,Mo-Fr 10:15-16:30
Pizza Hut,53.4044712,-2.1579981,Wellington Road South,,,
Oyster Reach (Beefeater),52.0331042,1.1501044,,,,
Grand Cafe,55.9510898,-3.1882459,,,,
Sam's,50.3359268,-4.6343607,,,,Mo-Su 11:00-21:00
Bay Tree,53.5310969,-2.2090842,,,,
Cast Iron Grill,52.5498324,-0.3247133,,,,
The Olde Chapel,51.2091198,-3.5954345,High Street,,,
Bombay Palace,51.6285752,-0.7477998,,,,
Blue Lagoon,51.6313880,-0.7600939,,,,
Turkauz,51.6312636,-0.7594816,,,,
Syrena Polish Restaurant,51.6311827,-0.7590733,Desborough Road,,,
YO! Sushi,51.6309220,-0.7563516,,,,
Frankie & Benny's,51.6308499,-0.7564312,,,,
Lapsewood Restaurant,51.2089552,-3.5971964,High Street,,,
The Selkirk Gurkha Restaurant & Bar,52.0687679,1.1936139,Selkirk Road,,,
Charlie Chan,58.5931904,-3.5222398,,,,"Th,Su-Tu 16:30-23:00; Fr,Sa 16:30-24:00"
Sea View,54.0815806,-0.1900518,Queen Street,,,
JC's,54.0815885,-0.1901672,Queen Street,,,
Bikash Tandoori & Balti,51.5248094,0.4484370,,,,
Ramos,51.5249825,0.4488690,,,,
,51.2925227,-0.7984062,,,,Mo-Fr 08:00-16:00
The Pasta Factory,53.4857067,-2.2372311,Shudehill,,,Tu-Su 12:00-22:00
Pizza Uno 1,51.2769598,0.1836962,London Road,,,
Umu,51.5113580,-0.1443836,Bruton Place,,,
Firehouse Grill,51.2057118,-3.4579891,Warren Road,,,
Ludo’s Italian,51.2057484,-3.4597569,Warren Road,,,
The Diner,51.2058683,-3.4607326,Warren Road,,,
Honeymoon Garden,51.1807739,0.3884265,Commercial Road,,,
The Deck,51.2042529,-3.4566344,,,,
Ocean Drive,51.2039595,-3.4560526,,,,
Cardamon,53.8501185,-1.8400624,Main Street,,,
Slate Bar & Cafe,54.3281924,-2.7481890,Wainwright's Yard,,,
The Paradise Balti House,51.0055919,-0.9390640,Lavant Street,,,Mo-Su 12:00-14:30; Su-Th 17:30-23:30; Fr-Sa 17:30-00:00
Neuk,58.9839846,-2.9598260,,,,
Penlon on the Beach,52.2152384,-4.3584099,,,,
PizzaExpress,51.6158117,-0.2447111,,,,
Prezzo,51.6155620,-0.2455211,,,,
Festival Street Kitchen,51.2651849,-1.0845437,,,,
Mirch Masala,51.3195015,-0.1392549,Brighton Road,,,
Thai Venue,51.3196088,-0.1392375,Brighton Road,,,
Vladi's Pizza and Pasta,51.2069142,-3.4725631,The Avenue,,,
Owl's Roost,51.2061976,-3.4766049,The Avenue,,,
Vegan Yes,51.5582845,-0.1183233,Seven Sisters Road,,,Mo-Su 11:30-21:00
Shakers Dairy Free,51.8879327,0.9009451,Eld Lane,,https://shakersdairyfree.com,"Tu-Sa 10:00-18:00, Su 12:00-16:00"
The Nourish Co.,51.8877590,0.8953075,Crouch Street,,,Tu-Sa 10:00-16:00
Mr Micawbers Restaurant,51.2060538,-3.4774338,The Parade,,,
Fusion,51.8768387,0.9465591,Valley Road,,,Mo-Fr 11:30-22:00; Sa-Su 12:00-22:00
Ami Bistro,50.8098210,-0.3836682,Rowlands Road,,,
Montagues Tex Mex,50.8098268,-0.3784187,Montague Street,,,
Mahaan,50.8098414,-0.3781502,Montague Street,,,
Morley's Chicken and Burger,50.8098981,-0.3765490,Montague Street,,,
WingWing Krispy Chicken,51.5244813,-0.1279310,Woburn Place,,,Mo-Su 11:00-23:00
Thai Street Food,50.8098752,-0.3706046,Bath Place,,,
Quayside,51.2042017,-3.4552093,,,,
Coast,51.2044170,-3.4557676,,,,
Phoenix Centre,51.1818256,-3.3283331,The Esplanade,,,
Oriental Pearl,51.1811723,-3.3301891,Swain Street,,,
The Sanctuary,51.1818483,-3.3303112,Swain Street,,,
Mill Hill Tandoori,51.6139245,-0.2486722,,,,
Mani and Nick's,51.6142206,-0.2480525,The Broadway,,,
Zushi,51.6139800,-0.2486528,,,,
Pomodoro Rosso,51.5979327,-0.2796166,,,,
Cannons Fish & Chips,51.6146226,-0.2470078,,,,
The Pheasant,54.2296899,-1.0098062,Mill Street,,,
Bengal Tandoori,54.4263553,-6.4366700,,,,
Upstairs @ Harveys,53.7219373,-1.8615948,,,,
The Chadnis,51.8461342,-0.9205127,,,,
Romeo and Juliet,53.7210054,-1.8593549,,,,
Elder Restaurant,53.7222840,-1.8565641,Piece Hall,,,
Porterhouse Bar & Grill,52.7556974,0.3966547,,,,
Nathan's,51.4676297,-0.9736511,,,,
Thai Table,51.4673009,-0.9771254,,,,
Cedar,50.7873559,-1.0810293,Albert Road,,,
Monty's,50.7886394,-1.0937183,Castle Road,,,
Chutneyz,52.0503058,1.1653355,Duke Street,,,
Träkol,54.9672796,-1.6057230,Hillgate Quay,,,"Mo-Th 17:30-22:30; Fr-Sa 12:00-15:00, 17:30-22:30; Su 12:00-17:00"
La Petite Maison,51.5126169,-0.1461126,Brook's Mews,,,
CAIRNGORM CAFE,57.1333430,-3.6702331,,,,
Gilbies Bar & Bistro,52.0566814,-2.7139500,,,,
Mary Gold Indian Eatery,52.0572627,-2.7123952,,,,
No. 1 Noodles and Rice,57.4131608,-6.1900838,Bosville Terrace,,,
Zio,54.4217421,-6.4440572,William Street,,,
Horatio´s,50.7995080,-1.1042622,,,,
Canaletes,51.5407729,-0.2018725,,,,
Nanika,55.8412162,-4.2633935,,,,
The Navigator Hotel,50.7799497,-0.6874786,Marine Drive West,,,
,51.2922335,-0.8012755,,,,Mo-Fr 08:00-16:00
Honest Burgers,51.4696491,-0.0693762,Blenheim Grove,,,
Elm Farm Tandori,51.8031915,-0.7971847,,,,
Silk Road,53.4051338,-2.9929824,,,,
Jak's,51.5139831,-0.1483117,South Molton Street,,,
Little India,52.7751311,-1.2899216,,,,"PH,Tu-Su 17:30-23:00, Fr,Sa 17:30-23:30"
Sizzling Lounge,53.8494622,-1.8368007,Park Road,,,
Sichuan Garden,51.3225666,-0.1356246,Brighton Road,,,
La Scarpetta,51.3223771,-0.1359015,Brighton Road,,,
The Quintessential,51.3223034,-0.1360034,Brighton Road,,,Mo-Su off
Sugar and Spice Lounge,51.5940533,-0.2848713,,,,
Saporita,52.6299609,1.2958913,Saint Andrews Hill,,,Mo-Th 11:00-18:00; Fr-Sa 11:00-20:00; Su off
Hyderabad Paradise,51.5520700,0.0058893,High Road Leytonstone,,,
Cribbs,50.1525761,-5.0664719,Arwenack Street,,,"Mo-Su 10:00-15:00,18:00-21:30"
PizzaExpress,51.3218366,-0.1363397,Brighton Road,,,
Coal Rooms,51.4701094,-0.0693298,Station Way,,,
Ikeda,51.5131306,-0.1463976,Brook Street,,,
Firejacks,51.5844455,0.4623620,Festival Way,,,"Mo-Th, Su 12:00-22:00; Fr-Sa 12:00-23:00"
Bella Italia,51.5842760,0.4623336,Festival Way,,,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00
Côte Brasserie,53.7966492,-1.5442336,Albion Street,,,
Wickers World,58.4400859,-3.0868811,Harbour Quay,,,
Buon Apps,53.9100560,-1.6919021,,,,
Zafran,51.3824309,-0.0679632,Lower Addiscombe Road,,,
Mango tree,51.5118322,-3.2179200,Merthyr Road,,,
Glass of Bandol,51.5117588,-3.2177805,Merthyr Road,,,
Pizzeria Villagio,51.5116669,-3.2176249,Merthyr Road,,,
Sopra 73 restaurant,51.5116987,-3.2175525,,,,
The Pheasant,54.7923309,-4.4337994,,,,
Balajee Spice,56.4001466,-3.4231035,Main Street,,,
